Batch Index,inference(ms),cuda_graph(ms),diff,inference sum,cuda graph sum
732,0.01182,0.011843,-2.3e-05,9.134407999999993,9.072236999999996
733,0.012029,0.011706,0.000323,9.146436999999993,9.083942999999996
734,0.011909,0.011842,6.7e-05,9.158345999999993,9.095784999999996
735,0.012008,0.01175,0.000258,9.170353999999993,9.107534999999995
736,0.011953,0.011862,9.1e-05,9.182306999999993,9.119396999999996
737,0.011965,0.011839,0.000126,9.194271999999993,9.131235999999996
738,0.011895,0.01183,6.5e-05,9.206166999999994,9.143065999999996
739,0.011875,0.011761,0.000114,9.218041999999993,9.154826999999996
740,0.011921,0.011882,3.9e-05,9.229962999999993,9.166708999999996
741,0.01192,0.011836,8.4e-05,9.241882999999993,9.178544999999996
742,0.011906,0.011822,8.4e-05,9.253788999999992,9.190366999999997
743,0.011957,0.012189,-0.000232,9.265745999999993,9.202555999999996
744,0.011832,0.01194,-0.000108,9.277577999999993,9.214495999999995
745,0.011788,0.011904,-0.000116,9.289365999999992,9.226399999999995
746,0.012009,0.011855,0.000154,9.301374999999993,9.238254999999995
747,0.012022,0.011876,0.000146,9.313396999999993,9.250130999999996
748,0.011905,0.011926,-2.1e-05,9.325301999999994,9.262056999999997
749,0.012047,0.011828,0.000219,9.337348999999994,9.273884999999996
750,0.012023,0.01216,-0.000137,9.349371999999994,9.286044999999996
751,0.01193,0.011801,0.000129,9.361301999999993,9.297845999999996
752,0.013417,0.012941,0.000476,9.374718999999994,9.310786999999996
753,0.011925,0.011898,2.7e-05,9.386643999999993,9.322684999999996
754,0.012126,0.011913,0.000213,9.398769999999994,9.334597999999996
755,0.012189,0.011898,0.000291,9.410958999999993,9.346495999999997
756,0.011984,0.011965,1.9e-05,9.422942999999993,9.358460999999997
757,0.011938,0.011968,-3e-05,9.434880999999994,9.370428999999996
758,0.011906,0.01173,0.000176,9.446786999999993,9.382158999999996
759,0.011918,0.011841,7.7e-05,9.458704999999993,9.393999999999997
760,0.011913,0.011813,0.0001,9.470617999999993,9.405812999999997
761,0.011946,0.011901,4.5e-05,9.482563999999993,9.417713999999997
762,0.011924,0.011912,1.2e-05,9.494487999999993,9.429625999999997
763,0.011979,0.011768,0.000211,9.506466999999994,9.441393999999997
764,0.011902,0.011894,8e-06,9.518368999999993,9.453287999999997
765,0.012013,0.011917,9.6e-05,9.530381999999992,9.465204999999997
766,0.011964,0.012273,-0.000309,9.542345999999993,9.477477999999998
767,0.011907,0.011942,-3.5e-05,9.554252999999994,9.489419999999997
768,0.013944,0.013525,0.000419,9.568196999999994,9.502944999999997
769,0.011926,0.011752,0.000174,9.580122999999995,9.514696999999996
770,0.011881,0.011857,2.4e-05,9.592003999999996,9.526553999999996
771,0.011931,0.011935,-4e-06,9.603934999999996,9.538488999999995
772,0.011929,0.011807,0.000122,9.615863999999997,9.550295999999994
773,0.011911,0.011827,8.4e-05,9.627774999999996,9.562122999999994
774,0.01189,0.012043,-0.000153,9.639664999999995,9.574165999999995
775,0.011823,0.012429,-0.000606,9.651487999999995,9.586594999999994
776,0.011781,0.011863,-8.2e-05,9.663268999999994,9.598457999999994
777,0.011953,0.011904,4.9e-05,9.675221999999994,9.610361999999993
778,0.011972,0.011824,0.000148,9.687193999999995,9.622185999999994
779,0.012013,0.0119,0.000113,9.699206999999994,9.634085999999995
780,0.012021,0.011811,0.00021,9.711227999999995,9.645896999999994
781,0.012032,0.011731,0.000301,9.723259999999994,9.657627999999994
782,0.011903,0.011889,1.4e-05,9.735162999999995,9.669516999999994
783,0.0119,0.011887,1.3e-05,9.747062999999995,9.681403999999993
784,0.012,0.011772,0.000228,9.759062999999996,9.693175999999994
785,0.011989,0.011855,0.000134,9.771051999999996,9.705030999999995
786,0.013649,0.013462,0.000187,9.784700999999995,9.718492999999995
787,0.011904,0.011917,-1.3e-05,9.796604999999994,9.730409999999996
788,0.011895,0.01191,-1.5e-05,9.808499999999995,9.742319999999996
789,0.011892,0.012166,-0.000274,9.820391999999995,9.754485999999996
790,0.011898,0.011883,1.5e-05,9.832289999999995,9.766368999999996
791,0.012021,0.011841,0.00018,9.844310999999996,9.778209999999996
792,0.011922,0.011882,4e-05,9.856232999999996,9.790091999999996
793,0.011969,0.011878,9.1e-05,9.868201999999997,9.801969999999995
794,0.011927,0.011822,0.000105,9.880128999999997,9.813791999999996
795,0.01202,0.011849,0.000171,9.892148999999996,9.825640999999996
796,0.011897,0.011885,1.2e-05,9.904045999999996,9.837525999999995
797,0.012028,0.011844,0.000184,9.916073999999997,9.849369999999995
798,0.012029,0.011844,0.000185,9.928102999999997,9.861213999999995
799,0.01371,0.013529,0.000181,9.941812999999996,9.874742999999995
800,0.01191,0.011841,6.9e-05,9.953722999999997,9.886583999999996
801,0.011977,0.011873,0.000104,9.965699999999996,9.898456999999995
802,0.011909,0.011774,0.000135,9.977608999999996,9.910230999999996
803,0.011928,0.011885,4.3e-05,9.989536999999995,9.922115999999995
804,0.011913,0.011832,8.1e-05,10.001449999999995,9.933947999999996
805,0.011894,0.011821,7.3e-05,10.013343999999995,9.945768999999995
806,0.011944,0.011792,0.000152,10.025287999999994,9.957560999999995
807,0.011949,0.011838,0.000111,10.037236999999994,9.969398999999994
808,0.011847,0.011921,-7.4e-05,10.049083999999993,9.981319999999993
809,0.01203,0.011822,0.000208,10.061113999999993,9.993141999999994
810,0.013604,0.013334,0.00027,10.074717999999994,10.006475999999994
811,0.011913,0.01184,7.3e-05,10.086630999999993,10.018315999999993
812,0.011923,0.011882,4.1e-05,10.098553999999993,10.030197999999993
813,0.011965,0.011863,0.000102,10.110518999999993,10.042060999999993
814,0.011793,0.011817,-2.4e-05,10.122311999999994,10.053877999999994
815,0.011771,0.011764,7e-06,10.134082999999993,10.065641999999993
816,0.011974,0.011834,0.00014,10.146056999999994,10.077475999999994
817,0.011955,0.011838,0.000117,10.158011999999994,10.089313999999993
818,0.012021,0.011928,9.3e-05,10.170032999999995,10.101241999999992
819,0.012016,0.011952,6.4e-05,10.182048999999994,10.113193999999993
820,0.012169,0.011778,0.000391,10.194217999999994,10.124971999999993
821,0.011887,0.011889,-2e-06,10.206104999999994,10.136860999999993
822,0.01201,0.011776,0.000234,10.218114999999994,10.148636999999992
823,0.011985,0.011811,0.000174,10.230099999999993,10.160447999999992
824,0.011874,0.011878,-4e-06,10.241973999999994,10.172325999999991
825,0.012048,0.011882,0.000166,10.254021999999994,10.184207999999991
826,0.012025,0.01194,8.5e-05,10.266046999999993,10.19614799999999
827,0.011959,0.011742,0.000217,10.278005999999992,10.20788999999999
828,0.012029,0.011802,0.000227,10.290034999999992,10.21969199999999
829,0.013762,0.013526,0.000236,10.303796999999992,10.23321799999999
830,0.011906,0.011927,-2.1e-05,10.315702999999992,10.24514499999999
831,0.011932,0.011887,4.5e-05,10.327634999999992,10.25703199999999
832,0.011962,0.011847,0.000115,10.339596999999992,10.26887899999999
833,0.01224,0.011768,0.000472,10.351836999999993,10.28064699999999
834,0.012017,0.011779,0.000238,10.363853999999993,10.29242599999999
835,0.012078,0.011874,0.000204,10.375931999999993,10.30429999999999
836,0.011899,0.011876,2.3e-05,10.387830999999993,10.316175999999992
837,0.01208,0.011845,0.000235,10.399910999999992,10.32802099999999
838,0.014403,0.014273,0.00013,10.414313999999992,10.34229399999999
839,0.011887,0.011781,0.000106,10.426200999999992,10.35407499999999
840,0.011987,0.011916,7.1e-05,10.438187999999991,10.365990999999989
841,0.011904,0.011862,4.2e-05,10.45009199999999,10.37785299999999
842,0.011864,0.011832,3.2e-05,10.46195599999999,10.38968499999999
843,0.01199,0.01181,0.00018,10.47394599999999,10.40149499999999
844,0.011996,0.01167,0.000326,10.48594199999999,10.41316499999999
845,0.011916,0.011852,6.4e-05,10.49785799999999,10.42501699999999
846,0.012052,0.011906,0.000146,10.50990999999999,10.43692299999999
847,0.01201,0.011832,0.000178,10.52191999999999,10.44875499999999
848,0.013561,0.013239,0.000322,10.53548099999999,10.46199399999999
849,0.011866,0.011807,5.9e-05,10.54734699999999,10.47380099999999
850,0.011905,0.011793,0.000112,10.55925199999999,10.48559399999999
851,0.011901,0.011775,0.000126,10.57115299999999,10.49736899999999
852,0.011769,0.011663,0.000106,10.58292199999999,10.50903199999999
853,0.011946,0.011801,0.000145,10.59486799999999,10.52083299999999
854,0.011919,0.01237,-0.000451,10.60678699999999,10.533202999999991
855,0.01185,0.011981,-0.000131,10.61863699999999,10.545183999999992
856,0.011918,0.011915,3e-06,10.63055499999999,10.557098999999992
857,0.011911,0.011932,-2.1e-05,10.64246599999999,10.569030999999992
858,0.011877,0.011861,1.6e-05,10.65434299999999,10.580891999999992
859,0.011907,0.011889,1.8e-05,10.666249999999991,10.592780999999992
860,0.011886,0.011771,0.000115,10.678135999999991,10.604551999999991
861,0.011902,0.011796,0.000106,10.69003799999999,10.616347999999991
862,0.011908,0.011746,0.000162,10.70194599999999,10.628093999999992
863,0.011996,0.011834,0.000162,10.71394199999999,10.639927999999992
864,0.011913,0.011865,4.8e-05,10.72585499999999,10.651792999999993
865,0.011863,0.011851,1.2e-05,10.73771799999999,10.663643999999993
866,0.012037,0.011782,0.000255,10.74975499999999,10.675425999999993
867,0.012023,0.011813,0.00021,10.761777999999989,10.687238999999993
868,0.012235,0.011753,0.000482,10.77401299999999,10.698991999999993
869,0.012053,0.011768,0.000285,10.78606599999999,10.710759999999993
870,0.014047,0.013834,0.000213,10.800112999999989,10.724593999999993
871,0.011924,0.012246,-0.000322,10.81203699999999,10.736839999999992
872,0.011936,0.01187,6.6e-05,10.82397299999999,10.748709999999992
873,0.011994,0.011822,0.000172,10.83596699999999,10.760531999999992
874,0.011849,0.011799,5e-05,10.84781599999999,10.772330999999992
875,0.013542,0.013364,0.000178,10.861357999999989,10.785694999999992
876,0.011938,0.01181,0.000128,10.87329599999999,10.797504999999992
877,0.011912,0.01179,0.000122,10.88520799999999,10.809294999999992
878,0.01193,0.011778,0.000152,10.89713799999999,10.821072999999991
879,0.011953,0.011871,8.2e-05,10.90909099999999,10.83294399999999
880,0.011851,0.011856,-5e-06,10.92094199999999,10.84479999999999
881,0.011928,0.011854,7.4e-05,10.932869999999989,10.85665399999999
882,0.011973,0.011759,0.000214,10.944842999999988,10.86841299999999
883,0.011932,0.011795,0.000137,10.956774999999988,10.880207999999989
884,0.011985,0.011871,0.000114,10.968759999999987,10.892078999999988
885,0.012028,0.011886,0.000142,10.980787999999988,10.903964999999989
886,0.011989,0.011782,0.000207,10.992776999999988,10.915746999999989
887,0.012076,0.011807,0.000269,11.004852999999988,10.927553999999988
888,0.011948,0.011793,0.000155,11.016800999999989,10.939346999999989
889,0.012015,0.011828,0.000187,11.028815999999988,10.951174999999989
890,0.011915,0.011837,7.8e-05,11.040730999999989,10.963011999999988
891,0.012032,0.011909,0.000123,11.052762999999988,10.974920999999988
892,0.011894,0.011817,7.7e-05,11.064656999999988,10.986737999999988
893,0.011966,0.011881,8.5e-05,11.076622999999987,10.998618999999989
894,0.011902,0.01175,0.000152,11.088524999999986,11.010368999999988
895,0.01212,0.011805,0.000315,11.100644999999986,11.022173999999989
896,0.013801,0.013533,0.000268,11.114445999999987,11.03570699999999
897,0.011953,0.011857,9.6e-05,11.126398999999987,11.047563999999989
898,0.01192,0.01178,0.00014,11.138318999999987,11.059343999999989
899,0.011937,0.011852,8.5e-05,11.150255999999986,11.071195999999988
900,0.011975,0.011741,0.000234,11.162230999999986,11.082936999999989
901,0.01196,0.011922,3.8e-05,11.174190999999986,11.094858999999989
902,0.011939,0.011767,0.000172,11.186129999999986,11.10662599999999
903,0.012021,0.011912,0.000109,11.198150999999987,11.11853799999999
904,0.011935,0.011818,0.000117,11.210085999999986,11.13035599999999
905,0.011938,0.011824,0.000114,11.222023999999987,11.14217999999999
906,0.011911,0.01187,4.1e-05,11.233934999999986,11.154049999999991
907,0.01198,0.01196,2e-05,11.245914999999986,11.166009999999991
908,0.013287,0.013025,0.000262,11.259201999999986,11.179034999999992
909,0.01195,0.011917,3.3e-05,11.271151999999987,11.190951999999992
910,0.011941,0.011877,6.4e-05,11.283092999999987,11.202828999999992
911,0.011909,0.01184,6.9e-05,11.295001999999986,11.214668999999992
912,0.011832,0.011822,1e-05,11.306833999999986,11.226490999999992
913,0.011984,0.011809,0.000175,11.318817999999986,11.238299999999992
914,0.011894,0.011846,4.8e-05,11.330711999999986,11.250145999999992
915,0.011897,0.011821,7.6e-05,11.342608999999985,11.261966999999991
916,0.012037,0.011862,0.000175,11.354645999999985,11.273828999999992
917,0.011991,0.011826,0.000165,11.366636999999985,11.285654999999991
918,0.012002,0.0118,0.000202,11.378638999999986,11.29745499999999
919,0.011998,0.011682,0.000316,11.390636999999986,11.309136999999991
920,0.012029,0.011734,0.000295,11.402665999999986,11.320870999999991
921,0.011948,0.011921,2.7e-05,11.414613999999986,11.33279199999999
922,0.012073,0.011858,0.000215,11.426686999999987,11.34464999999999
923,0.013677,0.01336,0.000317,11.440363999999986,11.358009999999991
924,0.011971,0.011849,0.000122,11.452334999999987,11.369858999999991
925,0.011943,0.011828,0.000115,11.464277999999988,11.38168699999999
926,0.011948,0.011786,0.000162,11.476225999999988,11.393472999999991
927,0.01199,0.011813,0.000177,11.488215999999989,11.405285999999991
928,0.011932,0.01181,0.000122,11.500147999999989,11.417095999999992
929,0.01197,0.011847,0.000123,11.512117999999989,11.428942999999991
930,0.01201,0.011875,0.000135,11.524127999999989,11.440817999999991
931,0.011967,0.011909,5.8e-05,11.536094999999989,11.45272699999999
932,0.011991,0.011824,0.000167,11.548085999999989,11.464550999999991
933,0.012003,0.011906,9.7e-05,11.560088999999989,11.476456999999991
934,0.011889,0.011821,6.8e-05,11.571977999999989,11.48827799999999
935,0.01186,0.011823,3.7e-05,11.58383799999999,11.50010099999999
936,0.011927,0.011724,0.000203,11.59576499999999,11.51182499999999
937,0.011949,0.011904,4.5e-05,11.607713999999989,11.523728999999989
938,0.013442,0.013209,0.000233,11.621155999999988,11.536937999999989
939,0.012008,0.011851,0.000157,11.633163999999988,11.548788999999989
940,0.01367,0.013445,0.000225,11.646833999999988,11.56223399999999
941,0.01191,0.011806,0.000104,11.658743999999988,11.57403999999999
942,0.011907,0.011833,7.4e-05,11.670650999999989,11.585872999999989
943,0.011824,0.011845,-2.1e-05,11.68247499999999,11.597717999999988
944,0.01196,0.011794,0.000166,11.69443499999999,11.609511999999988
945,0.012088,0.011785,0.000303,11.70652299999999,11.621296999999988
946,0.012269,0.011776,0.000493,11.71879199999999,11.633072999999987
947,0.011917,0.011759,0.000158,11.73070899999999,11.644831999999987
948,0.011948,0.01176,0.000188,11.74265699999999,11.656591999999987
949,0.011964,0.011799,0.000165,11.754620999999991,11.668390999999987
950,0.011966,0.01175,0.000216,11.76658699999999,11.680140999999987
951,0.011936,0.011789,0.000147,11.778522999999991,11.691929999999987
952,0.012025,0.011769,0.000256,11.79054799999999,11.703698999999986
953,0.011873,0.011902,-2.9e-05,11.80242099999999,11.715600999999985
954,0.011991,0.011785,0.000206,11.81441199999999,11.727385999999985
955,0.012033,0.01173,0.000303,11.82644499999999,11.739115999999985
956,0.011909,0.011845,6.4e-05,11.83835399999999,11.750960999999984
957,0.012008,0.011778,0.00023,11.85036199999999,11.762738999999984
958,0.012092,0.011871,0.000221,11.86245399999999,11.774609999999983
959,0.011934,0.011827,0.000107,11.87438799999999,11.786436999999983
960,0.01201,0.011879,0.000131,11.886397999999991,11.798315999999984
961,0.011937,0.011822,0.000115,11.89833499999999,11.810137999999984
962,0.012033,0.012254,-0.000221,11.910367999999991,11.822391999999985
963,0.018193,0.017946,0.000247,11.928560999999991,11.840337999999985
964,0.011941,0.011794,0.000147,11.940501999999992,11.852131999999985
965,0.01198,0.011848,0.000132,11.952481999999991,11.863979999999986
966,0.011964,0.011766,0.000198,11.964445999999992,11.875745999999985
967,0.011907,0.012002,-9.5e-05,11.976352999999992,11.887747999999986
968,0.011919,0.011891,2.8e-05,11.988271999999993,11.899638999999986
969,0.01204,0.011802,0.000238,12.000311999999994,11.911440999999986
970,0.011941,0.011804,0.000137,12.012252999999994,11.923244999999985
971,0.012028,0.011798,0.00023,12.024280999999995,11.935042999999986
972,0.012007,0.011896,0.000111,12.036287999999995,11.946938999999986
973,0.011976,0.011739,0.000237,12.048263999999996,11.958677999999987
974,0.011995,0.011912,8.3e-05,12.060258999999997,11.970589999999987
975,0.017569,0.017628,-5.9e-05,12.077827999999997,11.988217999999987
976,0.011958,0.011832,0.000126,12.089785999999997,12.000049999999987
977,0.012012,0.011767,0.000245,12.101797999999997,12.011816999999988
978,0.011873,0.011822,5.1e-05,12.113670999999997,12.023638999999989
979,0.011946,0.011906,4e-05,12.125616999999997,12.035544999999988
980,0.011946,0.011797,0.000149,12.137562999999997,12.047341999999988
981,0.011993,0.011805,0.000188,12.149555999999997,12.059146999999989
982,0.011916,0.011763,0.000153,12.161471999999996,12.070909999999989
983,0.011996,0.011854,0.000142,12.173467999999996,12.082763999999989
984,0.011966,0.01178,0.000186,12.185433999999995,12.094543999999988
985,0.011901,0.011813,8.8e-05,12.197334999999995,12.106356999999988
986,0.012006,0.01184,0.000166,12.209340999999995,12.118196999999988
987,0.01199,0.011699,0.000291,12.221330999999996,12.129895999999988
988,0.011874,0.011753,0.000121,12.233204999999996,12.141648999999989
989,0.012035,0.011931,0.000104,12.245239999999995,12.15357999999999
990,0.012012,0.011915,9.7e-05,12.257251999999996,12.16549499999999
991,0.013543,0.013307,0.000236,12.270794999999996,12.178801999999989
992,0.011985,0.01207,-8.5e-05,12.282779999999995,12.190871999999988
993,0.011983,0.011845,0.000138,12.294762999999996,12.202716999999987
994,0.011921,0.011812,0.000109,12.306683999999995,12.214528999999988
995,0.012017,0.011932,8.5e-05,12.318700999999995,12.226460999999988
996,0.012011,0.011887,0.000124,12.330711999999995,12.238347999999988
997,0.011908,0.011884,2.4e-05,12.342619999999995,12.250231999999988
998,0.011976,0.011876,0.0001,12.354595999999995,12.262107999999989
999,0.011969,0.01182,0.000149,12.366564999999996,12.273927999999989
1000,0.01196,0.011699,0.000261,12.378524999999996,12.28562699999999
1001,0.011935,0.011923,1.2e-05,12.390459999999996,12.297549999999989
1002,0.011942,0.011753,0.000189,12.402401999999995,12.30930299999999
1003,0.011932,0.011781,0.000151,12.414333999999995,12.321083999999988
1004,0.01356,0.013439,0.000121,12.427893999999995,12.334522999999988
1005,0.011952,0.011915,3.7e-05,12.439845999999996,12.346437999999988
1006,0.011939,0.011855,8.4e-05,12.451784999999996,12.358292999999989
1007,0.011892,0.011819,7.3e-05,12.463676999999995,12.370111999999988
1008,0.011842,0.011755,8.7e-05,12.475518999999995,12.381866999999989
1009,0.011895,0.011789,0.000106,12.487413999999996,12.39365599999999
1010,0.011899,0.011841,5.8e-05,12.499312999999995,12.40549699999999
1011,0.011994,0.011875,0.000119,12.511306999999995,12.41737199999999
1012,0.011907,0.011835,7.2e-05,12.523213999999996,12.42920699999999
1013,0.011919,0.011879,4e-05,12.535132999999997,12.44108599999999
1014,0.011945,0.011773,0.000172,12.547077999999997,12.45285899999999
1015,0.01183,0.011832,-2e-06,12.558907999999997,12.46469099999999
1016,0.012048,0.011847,0.000201,12.570955999999997,12.476537999999989
1017,0.012041,0.011935,0.000106,12.582996999999997,12.488472999999988
1018,0.012057,0.01191,0.000147,12.595053999999998,12.500382999999989
1019,0.012114,0.01189,0.000224,12.607167999999998,12.512272999999988
1020,0.011909,0.011898,1.1e-05,12.619076999999997,12.524170999999988
1021,0.012027,0.011918,0.000109,12.631103999999997,12.536088999999988
1022,0.012071,0.011743,0.000328,12.643174999999998,12.547831999999987
1023,0.011938,0.011844,9.4e-05,12.655112999999998,12.559675999999987
1024,0.012007,0.011862,0.000145,12.667119999999999,12.571537999999988
1025,0.011997,0.011882,0.000115,12.679116999999998,12.583419999999988
1026,0.011949,0.011931,1.8e-05,12.691065999999998,12.595350999999988
1027,0.014144,0.013066,0.001078,12.705209999999997,12.608416999999989
1028,0.012016,0.011946,7e-05,12.717225999999997,12.620362999999989
1029,0.01196,0.011922,3.8e-05,12.729185999999997,12.632284999999989
1030,0.012015,0.011886,0.000129,12.741200999999997,12.64417099999999
1031,0.011947,0.011897,5e-05,12.753147999999996,12.656067999999989
1032,0.011895,0.011774,0.000121,12.765042999999997,12.66784199999999
1033,0.013356,0.013048,0.000308,12.778398999999997,12.68088999999999
1034,0.011952,0.01185,0.000102,12.790350999999998,12.69273999999999
1035,0.011892,0.011821,7.1e-05,12.802242999999997,12.70456099999999
1036,0.014195,0.013738,0.000457,12.816437999999998,12.71829899999999
1037,0.011974,0.01189,8.4e-05,12.828411999999998,12.730188999999989
1038,0.011994,0.011823,0.000171,12.840405999999998,12.742011999999988
1039,0.011977,0.011842,0.000135,12.852382999999998,12.753853999999988
1040,0.011947,0.012189,-0.000242,12.864329999999997,12.766042999999987
1041,0.011877,0.011808,6.9e-05,12.876206999999997,12.777850999999988
1042,0.011958,0.011718,0.00024,12.888164999999997,12.789568999999988
1043,0.011936,0.01184,9.6e-05,12.900100999999998,12.801408999999987
1044,0.011864,0.011928,-6.4e-05,12.911964999999997,12.813336999999986
1045,0.012033,0.011916,0.000117,12.923997999999997,12.825252999999986
1046,0.012028,0.01182,0.000208,12.936025999999998,12.837072999999986
1047,0.011976,0.011905,7.1e-05,12.948001999999999,12.848977999999986
1048,0.011962,0.011766,0.000196,12.959964,12.860743999999986
1049,0.011996,0.011811,0.000185,12.97196,12.872554999999986
1050,0.012031,0.011871,0.00016,12.983991,12.884425999999985
1051,0.013677,0.013389,0.000288,12.997667999999999,12.897814999999985
1052,0.014572,0.014252,0.00032,13.012239999999998,12.912066999999986
1053,0.011928,0.011912,1.6e-05,13.024167999999998,12.923978999999987
1054,0.011992,0.011836,0.000156,13.036159999999997,12.935814999999987
1055,0.014448,0.014304,0.000144,13.050607999999997,12.950118999999987
1056,0.011884,0.011753,0.000131,13.062491999999997,12.961871999999987
1057,0.011907,0.011769,0.000138,13.074398999999998,12.973640999999986
1058,0.01186,0.011753,0.000107,13.086258999999998,12.985393999999987
1059,0.01184,0.011829,1.1e-05,13.098098999999998,12.997222999999988
1060,0.011749,0.011831,-8.2e-05,13.109847999999998,13.009053999999988
1061,0.01179,0.01179,0.0,13.121637999999997,13.020843999999988
1062,0.011849,0.012216,-0.000367,13.133486999999997,13.033059999999988
1063,0.011898,0.01179,0.000108,13.145384999999997,13.044849999999988
1064,0.011883,0.011726,0.000157,13.157267999999997,13.056575999999987
1065,0.011845,0.011793,5.2e-05,13.169112999999996,13.068368999999988
1066,0.011837,0.011727,0.00011,13.180949999999996,13.080095999999989
1067,0.011925,0.011769,0.000156,13.192874999999995,13.091864999999988
1068,0.011883,0.011715,0.000168,13.204757999999995,13.103579999999988
1069,0.011994,0.011641,0.000353,13.216751999999994,13.115220999999988
1070,0.011994,0.011909,8.5e-05,13.228745999999994,13.127129999999987
1071,0.011961,0.011793,0.000168,13.240706999999993,13.138922999999988
1072,0.012019,0.011725,0.000294,13.252725999999994,13.150647999999988
1073,0.011997,0.011737,0.00026,13.264722999999993,13.162384999999988
1074,0.011996,0.011789,0.000207,13.276718999999993,13.174173999999988
1075,0.011839,0.011805,3.4e-05,13.288557999999993,13.185978999999989
1076,0.011922,0.011825,9.7e-05,13.300479999999993,13.197803999999989
1077,0.011899,0.011737,0.000162,13.312378999999993,13.209540999999989
1078,0.011949,0.011815,0.000134,13.324327999999992,13.22135599999999
1079,0.011916,0.011832,8.4e-05,13.336243999999992,13.23318799999999
1080,0.011912,0.011881,3.1e-05,13.348155999999992,13.24506899999999
1081,0.011943,0.011815,0.000128,13.360098999999993,13.25688399999999
1082,0.011809,0.011759,5e-05,13.371907999999992,13.26864299999999
1083,0.0118,0.011696,0.000104,13.383707999999992,13.28033899999999
1084,0.011987,0.011795,0.000192,13.395694999999991,13.29213399999999
1085,0.011881,0.01181,7.1e-05,13.407575999999992,13.30394399999999
1086,0.012032,0.0118,0.000232,13.419607999999991,13.31574399999999
1087,0.012054,0.011709,0.000345,13.43166199999999,13.32745299999999
1088,0.011992,0.011877,0.000115,13.44365399999999,13.33932999999999
1089,0.012044,0.01184,0.000204,13.45569799999999,13.351169999999989
1090,0.012042,0.0119,0.000142,13.467739999999988,13.36306999999999
1091,0.011935,0.011901,3.4e-05,13.479674999999988,13.37497099999999
1092,0.011995,0.011884,0.000111,13.491669999999989,13.38685499999999
1093,0.012038,0.011846,0.000192,13.503707999999989,13.39870099999999
1094,0.011898,0.01181,8.8e-05,13.51560599999999,13.41051099999999
1095,0.01192,0.011859,6.1e-05,13.52752599999999,13.42236999999999
1096,0.012036,0.011864,0.000172,13.53956199999999,13.43423399999999
1097,0.012115,0.011963,0.000152,13.551676999999989,13.446196999999989
1098,0.011883,0.011963,-8e-05,13.563559999999988,13.458159999999989
1099,0.012006,0.011932,7.4e-05,13.575565999999988,13.470091999999989
1100,0.012051,0.011839,0.000212,13.587616999999987,13.481930999999989
1101,0.011969,0.011911,5.8e-05,13.599585999999988,13.493841999999988
1102,0.012037,0.01185,0.000187,13.611622999999987,13.50569199999999
1103,0.012074,0.01194,0.000134,13.623696999999988,13.517631999999988
1104,0.01203,0.011862,0.000168,13.635726999999987,13.529493999999989
1105,0.013526,0.01337,0.000156,13.649252999999987,13.54286399999999
1106,0.012105,0.011865,0.00024,13.661357999999987,13.55472899999999
1107,0.011909,0.011809,0.0001,13.673266999999987,13.566537999999989
1108,0.011922,0.011872,5e-05,13.685188999999987,13.57840999999999
1109,0.011955,0.011717,0.000238,13.697143999999987,13.59012699999999
1110,0.011968,0.011978,-1e-05,13.709111999999987,13.60210499999999
1111,0.011913,0.01195,-3.7e-05,13.721024999999987,13.61405499999999
1112,0.011949,0.011988,-3.9e-05,13.732973999999986,13.62604299999999
1113,0.011913,0.011711,0.000202,13.744886999999986,13.63775399999999
1114,0.011931,0.011945,-1.4e-05,13.756817999999987,13.649698999999991
1115,0.012005,0.011839,0.000166,13.768822999999987,13.661537999999991
1116,0.011963,0.011858,0.000105,13.780785999999987,13.673395999999991
1117,0.021096,0.020963,0.000133,13.801881999999987,13.694358999999992
1118,0.011999,0.011844,0.000155,13.813880999999986,13.706202999999991
1119,0.011939,0.011712,0.000227,13.825819999999986,13.71791499999999
1120,0.011984,0.011851,0.000133,13.837803999999986,13.72976599999999
1121,0.011955,0.011886,6.9e-05,13.849758999999986,13.741651999999991
1122,0.011866,0.011762,0.000104,13.861624999999986,13.75341399999999
1123,0.011999,0.011762,0.000237,13.873623999999985,13.76517599999999
1124,0.011898,0.011855,4.3e-05,13.885521999999986,13.77703099999999
1125,0.012017,0.011937,8e-05,13.897538999999986,13.78896799999999
1126,0.011987,0.011849,0.000138,13.909525999999985,13.80081699999999
1127,0.011896,0.011817,7.9e-05,13.921421999999986,13.81263399999999
1128,0.012041,0.011915,0.000126,13.933462999999985,13.82454899999999
1129,0.012087,0.01184,0.000247,13.945549999999985,13.83638899999999
1130,0.011961,0.011817,0.000144,13.957510999999984,13.84820599999999
1131,0.012061,0.011889,0.000172,13.969571999999983,13.86009499999999
1132,0.012001,0.011889,0.000112,13.981572999999983,13.87198399999999
1133,0.012018,0.011933,8.5e-05,13.993590999999983,13.883916999999991
1134,0.012021,0.011879,0.000142,14.005611999999983,13.895795999999992
1135,0.011998,0.011929,6.9e-05,14.017609999999983,13.907724999999992
1136,0.012032,0.011877,0.000155,14.029641999999983,13.919601999999992
1137,0.011919,0.011899,2e-05,14.041560999999984,13.931500999999992
1138,0.012012,0.011846,0.000166,14.053572999999984,13.943346999999992
1139,0.0209,0.020656,0.000244,14.074472999999983,13.964002999999993
1140,0.011989,0.011958,3.1e-05,14.086461999999983,13.975960999999993
1141,0.012022,0.011944,7.8e-05,14.098483999999983,13.987904999999992
